-3.000834e+02	1.443232e-126	0.000000e+00
-3.000102e+02	2.894842e-126	0.000000e+00
-2.999370e+02	4.363253e-126	0.000000e+00
-2.998638e+02	5.856988e-126	0.000000e+00
-2.997906e+02	7.384713e-126	0.000000e+00
-2.997174e+02	8.955292e-126	0.000000e+00
-2.996442e+02	1.057783e-125	0.000000e+00
-2.995710e+02	1.226175e-125	0.000000e+00
-2.994978e+02	1.401679e-125	0.000000e+00
-2.994246e+02	1.585314e-125	0.000000e+00
-2.993514e+02	1.778143e-125	0.000000e+00
-2.992782e+02	1.981283e-125	0.000000e+00
-2.992050e+02	2.195909e-125	0.000000e+00
-2.991318e+02	2.423264e-125	0.000000e+00
-2.990586e+02	2.664663e-125	0.000000e+00
-2.989854e+02	2.921501e-125	0.000000e+00
-2.989122e+02	3.195263e-125	0.000000e+00
-2.988390e+02	3.487531e-125	0.000000e+00
-2.987658e+02	3.799992e-125	0.000000e+00
-2.986926e+02	4.134452e-125	0.000000e+00
-2.986194e+02	4.492839e-125	0.000000e+00
-2.985462e+02	4.877221e-125	0.000000e+00
-2.984730e+02	5.289815e-125	0.000000e+00
-2.983998e+02	5.732999e-125	0.000000e+00
-2.983266e+02	6.209327e-125	0.000000e+00
-2.982534e+02	6.721543e-125	0.000000e+00
-2.981802e+02	7.272597e-125	0.000000e+00
-2.981070e+02	7.865659e-125	0.000000e+00
-2.980338e+02	8.504144e-125	0.000000e+00
-2.979606e+02	9.191723e-125	0.000000e+00
-2.978874e+02	9.932350e-125	0.000000e+00
-2.978142e+02	1.073028e-124	0.000000e+00
-2.977410e+02	1.159011e-124	0.000000e+00
-2.976678e+02	1.251676e-124	0.000000e+00
-2.975946e+02	1.351556e-124	0.000000e+00
-2.975214e+02	1.459225e-124	0.000000e+00
-2.974482e+02	1.575300e-124	0.000000e+00
-2.973750e+02	1.700448e-124	0.000000e+00
-2.973018e+02	1.835385e-124	0.000000e+00
-2.972286e+02	1.980886e-124	0.000000e+00
-2.971554e+02	2.137784e-124	0.000000e+00
