2.79294106208868e-09	2.81698020160496e-09	2.83019433750233e-09	2.83253269091171e-09	2.82398627608158e-09	2.80458793490815e-09	2.77441221073161e-09	2.73357506188322e-09	2.68223341608432e-09	2.62058456740933e-09	2.54886541813029e-09	2.46735156835614e-09	2.37635625696528e-09	2.27622915790095e-09	2.1673550364551e-09	2.05015227070436e-09	1.92507124377982e-09	1.79259261314878e-09	1.6532254635592e-09	1.50750535074479e-09	1.35599224340809e-09	1.19926837139019e-09	1.03793598829619e-09	8.72615057173659e-10	7.03940868138106e-10	5.32561597099957e-10	3.59135814974293e-10	1.84329956945143e-10	8.81576150921731e-12	-1.66732310859953e-10	-3.41639669507614e-10	-5.15234185893647e-10	-6.86848776427291e-10	-8.55823965914991e-10	-1.02151042177123e-09	-1.18327144925348e-09	-1.3404854381328e-09	-1.4925482513984e-09	-1.63887554681636e-09	-1.77890502242176e-09	-1.91209857731518e-09	-2.03794437946001e-09	-2.15595883253456e-09	-2.26568843428105e-09	-2.36671151920985e-09	-2.45863987896246e-09	-2.54112025410653e-09	-2.61383569163014e-09	-2.67650676291894e-09	-2.72889263753574e-09	-2.77079200867621e-09	-2.80204386674433e-09	-2.82252811807508e-09	-2.83216604642664e-09	-2.83092061546866e-09	-2.81879661110439e-09	-2.79584062307946e-09	-2.76214086594836e-09	-2.71782684008624e-09	-2.66306883404892e-09	-2.59807727019337e-09	-2.52310189607318e-09	-2.43843082471655e-09	-2.34438942747444e-09	-2.24133908369372e-09	-2.12967579201997e-09	-2.00982864866612e-09	-1.88225819849499e-09	-1.74745466525186e-09	-1.60593606774792e-09	-1.45824622923375e-09	-1.30495268761238e-09	-1.14664451452223e-09	-9.8393005167106e-10	-8.17434573119468e-10	-6.47797882497166e-10	-4.75671854385588e-10	-3.01717929314656e-10	-1.26604571999628e-10	4.89952974141865e-11	2.24406889227905e-10	3.98956137249994e-10	5.71972289076733e-10	7.42790483638562e-10	9.10754306107578e-10	1.07521831034788e-09	1.23555049921581e-09	1.39113475317893e-09	1.54137319792092e-09	1.68568850183426e-09	1.82352609457225e-09	1.95435629813454e-09	2.07767636229723e-09	2.1930123965658e-09	2.29992119122667e-09	2.39799192049962e-09	2.48684772124638e-09	2.56614714116844e-09	2.63558545092936e-09	2.69489581515912e-09	2.74385031784074e-09	2.78226083813888e-09	2.80997977330468e-09	2.82690060587901e-09	2.83295831301444e-09	2.82812961634303e-09	2.81243307142966e-09	2.78592899646734e-09	2.74871924048831e-09	2.70094679198178e-09	2.6427952294222e-09	2.57448801581962e-09	2.49628764000306e-09	2.40849460793657e-09	2.31144628794431e-09	2.20551561428212e-09	2.09110965403731e-09	1.96866804286404e-09	1.83866129556512e-09	1.7015889980124e-09	1.55797788735374e-09	1.40837982788404e-09	1.25336969035822e-09	1.09354314289588e-09	9.29514361966481e-10	7.6191367225106e-10	5.91385124450356e-10	4.18584020346739e-10	2.44174394631027e-10	6.88264631707588e-11	-1.06785952474551e-10	-2.81988014393814e-10	-4.56106461570376e-10	-6.28472197068563e-10	-7.98422859218448e-10	-9.6530536691855e-10	-1.12847842927563e-09	-1.28731500993725e-09	-1.44120473664749e-09	-1.58955624676647e-09	-1.73179945974021e-09	-1.86738776778836e-09	-1.99580013639162e-09	-2.11654310650684e-09	-2.22915269081606e-09	-2.33319615672252e-09	-2.42827368924198e-09	-2.51401992739921e-09	-2.59010536822582e-09	-2.65623763296394e-09	-2.71216259061018e-09	-2.75766533448237e-09	-2.79257100805621e-09	-2.81674547689845e-09	-2.83009584411458e-09	-2.83257080733002e-09	-2.82416085583337e-09	-2.80489830712381e-09	-2.77485718272246e-09	-2.73415292372478e-09	-2.68294194718713e-09	-2.6214210450522e-09	-2.54982662792302e-09	-2.46843381659173e-09	-2.37755538481399e-09	-2.27754055739169e-09	-2.16877366818282e-09	-2.05167268319534e-09	-1.92668759444038e-09	-1.79429869071702e-09	-1.6550147119735e-09	-1.50937089433717e-09	-1.35792691332582e-09	-1.20126473314412e-09	-1.03998637032963e-09	-8.74711580342512e-10	-7.06075475988589e-10	-5.34726086827609e-10	-3.61321868945509e-10	-1.86529174659975e-10	-1.10196918824341e-11	1.64532137023239e-10	3.39451706966729e-10	5.13066842482791e-10	6.84710380746095e-10	8.53722735323653e-10	1.0194544308131e-09	1.18126859862646e-09	1.33854342432878e-09	1.49067453712744e-09	1.63707733232917e-09	1.77718921784088e-09	1.91047177608092e-09	2.03641283299336e-09	2.15452842621451e-09	2.26436466482839e-09	2.3654994735645e-09	2.45754421473562e-09	2.54014518168251e-09	2.6129849579868e-09	2.67578363722899e-09	2.72829989860404e-09	2.7703319342614e-09	2.80171822480603e-09	2.82233815997997e-09	2.83211250213975e-09	2.83100369074831e-09	2.81901598671148e-09	2.79619545600427e-09	2.76262979264999e-09	2.71844798173241e-09	2.66381980373591e-09	2.59895518211829e-09	2.52410337662348e-09	2.43955202543402e-09	2.34562603984395e-09	2.24268635569984e-09	2.13112854640788e-09	2.01138130283659e-09	1.88390478595702e-09	1.74918885855053e-09	1.60775120277933e-09	1.46013533085364e-09	1.30690849644e-09	1.14865951483643e-09	9.85996500291527e-10	8.19544529161916e-10	6.49943237888333e-10	4.77844365020759e-10	3.03909246737732e-10	1.28806275484373e-10	-4.67916685051825e-11	-2.22209802931073e-10	-3.96774036460018e-10	-5.69813559102399e-10	-7.40663419980077e-10	-9.08667082578814e-10	-1.07317894766625e-09	-1.23356683418061e-09	-1.38921440855628e-09	-1.53952355315117e-09	-1.68391666467464e-09	-1.82183887378331e-09	-1.95276017731567e-09	-2.07617747497172e-09	-2.1916165026111e-09	-2.29863365474048e-09	-2.396817689187e-09	-2.48579130740677e-09	-2.56521260435599e-09	-2.63477638235296e-09	-2.69421532388226e-09	-2.74330101883406e-09	-2.78184484223146e-09	-2.80969867907261e-09	-2.82675549350244e-09	-2.83294974012668e-09	-2.82825761588771e-09	-2.81269715153412e-09	-2.78632814233279e-09	-2.74925191828948e-09	-2.70161095476104e-09	-2.64358832495553e-09	-2.57540699642427e-09	-2.49732897424903e-09	-2.4096542942171e-09	-2.31271986985318e-09	-2.20689819773849e-09	-2.09259592609261e-09	-1.9702522921184e-09	-1.84033743411495e-09	-1.70335058484475e-09	-1.55981815309774e-09	-1.41029170082389e-09	-1.25534582360823e-09	-1.09557594263289e-09	-9.31596016611081e-10	-7.64036182485734e-10	-5.93540333959004e-10	-4.2076364715751e-10	-2.46370062942026e-10	-7.10297355363134e-11	1.04583542720738e-10	2.79794930603221e-10	4.53931131256962e-10	6.26322979523778e-10	7.9630801338841e-10	9.63233019666824e-10	1.12645654415358e-09	1.28535135658191e-09	1.43930686092472e-09	1.58773144177388e-09	1.73005473778146e-09	1.86572983342658e-09	1.99423536068524e-09	2.11507750252709e-09	2.2277918905402e-09	2.3319453893914e-09	2.42713776126525e-09	2.51300320388546e-09	2.58921175620845e-09	2.65547056638731e-09	2.71152501713381e-09	2.75715970415373e-09	2.79219926389573e-09	2.816509047433e-09	2.82999563788793e-09	2.83260720941154e-09	2.82433372633826e-09	2.80520698175069e-09	2.77530047530612e-09	2.73472913079431e-09	2.68364885451198e-09	2.62225593615094e-09	2.55078629450221e-09	2.46951457087458e-09	2.37875307371166e-09	2.27885057846265e-09	2.170190987319e-09	2.05319185396698e-09	1.92830277902542e-09	1.79600368233457e-09	1.65680295873496e-09	1.51123552442366e-09	1.35986076139506e-09	1.20326036786508e-09	1.04203612293947e-09	8.76807574115881e-10	7.08209656506004e-10	5.36890252926753e-10	3.63507704236465e-10	1.88728279483074e-10	1.32236155862606e-11	-1.62331863607884e-10	-3.37263538981889e-10	-5.10899188552139e-10	-6.82571570662477e-10	-8.51620988039741e-10	-1.0173978228578e-09	-1.1792650330686e-09	-1.33660060040759e-09	-1.48879992066606e-09	-1.63527812704525e-09	-1.77547233766434e-09	-1.90884381858533e-09	-2.03488005404298e-09	-2.15309671592447e-09	-2.26303952493031e-09	-2.36428599626464e-09	-2.45644706314668e-09	-2.53916857190437e-09	-2.61213264290506e-09	-2.67505889209345e-09	-2.72770550844267e-09	-2.76987018317819e-09	-2.80139088720362e-09	-2.82214649374108e-09	-2.83205724379343e-09	-2.83108505263962e-09	-2.81923365618547e-09	-2.79654859660748e-09	-2.76311704734473e-09	-2.71906747811155e-09	-2.66456916121808e-09	-2.59983152109594e-09	-2.52510332952855e-09	-2.44067174967868e-09	-2.34686123258679e-09	-2.24403227038077e-09	-2.13258001098793e-09	-2.01293273967296e-09	-1.88555023323667e-09	-1.75092199319999e-09	-1.60956536476283e-09	-1.46202354876616e-09	-1.30886351429663e-09	-1.15067381995556e-09	-9.88062352164306e-10	-8.21653989197224e-10	-6.5208819991897e-10	-4.80016586453564e-10	-3.06100380227944e-10	-1.31007901012627e-10	4.45880112767879e-11	2.20012582147793e-10	3.94591695533278e-10	5.67654484263836e-10	7.38535908055128e-10	9.0657930910388e-10	1.07113893547211e-09	1.23158242256249e-09	1.38729322314919e-09	1.53767297662646e-09	1.68214380837005e-09	1.82015055037571e-09	1.95116287464157e-09	2.07467733109601e-09	2.19021928223983e-09	2.29734472706851e-09	2.39564200726537e-09	2.48473338910928e-09	2.56427651501805e-09	2.6339657191495e-09	2.69353320200451e-09	2.7427500595187e-09	2.78142716268776e-09	2.80941588434648e-09	2.82660867030863e-09	2.83293945267279e-09	2.82838390370603e-09	2.81295952932977e-09	2.78672560184857e-09	2.74978293218036e-09	2.7022734824634e-09	2.6443798205286e-09	2.57632441833355e-09	2.49836879705423e-09	2.41081252211962e-09	2.31399205205095e-09	2.20827944552945e-09	2.09408093166089e-09	1.97183534893094e-09	1.8420124588504e-09	1.70511114077036e-09	1.56165747480411e-09	1.41220272022296e-09	1.25732119709431e-09	1.09760807930238e-09	9.33677107432564e-10	7.66158230308406e-10	5.95695184243649e-10	4.22943019312695e-10	2.48565582144496e-10	7.32329649133252e-11	-1.02381069670285e-10	-2.7760167747402e-10	-4.51755526213681e-10	-6.24173382913632e-10	-7.94192685614157e-10	-9.6116008944401e-10	-1.12443397727381e-09	-1.28338692530209e-09	-1.43740811410003e-09	-1.58590567584941e-09	-1.72830896875354e-09	-1.86407076988192e-09	-1.99266937802149e-09	-2.11361061845358e-09	-2.22642974195325e-09	-2.33069321071311e-09	-2.42600036432878e-09	-2.51198495944427e-09	-2.58831657714048e-09	-2.65470189265879e-09	-2.71088580258013e-09	-2.75665240512864e-09	-2.79182582983211e-09	-2.81627091335162e-09	-2.829893718883e-09	-2.83264189713423e-09	-2.82450488749169e-09	-2.80551395860211e-09	-2.77574208821447e-09	-2.73530368274328e-09	-2.68435413763129e-09	-2.62308924020062e-09	-2.55174441728744e-09	-2.47059383055106e-09	-2.37994932293396e-09	-2.28015922032159e-09	-2.1716069930065e-09	-2.05470978210053e-09	-1.92991679655819e-09	-1.79770758697035e-09	-1.65859020276215e-09	-1.51309923987671e-09	-1.3617937864464e-09	-1.20525527434632e-09	-1.04408524488625e-09	-8.78903037226311e-10	-7.10343408399866e-10	-5.39054094088831e-10	-3.65693319525442e-10	-1.90927270084756e-10	-1.54275312881602e-11	1.60131491944276e-10	3.35075166876102e-10	5.08731225412237e-10	6.80432347469586e-10	8.49518725333957e-10	1.01534059914867e-09	1.17726075379122e-09	1.33465696754379e-09	1.48692440314759e-09	1.63347793205231e-09	1.77375438293008e-09	1.90721470581255e-09	2.03334604353547e-09	2.15166370252993e-09	2.26171301538786e-09	2.3630710880438e-09	2.45534842485885e-09	2.53819042536247e-09	2.61127874690011e-09	2.67433252795037e-09	2.72710946741092e-09	2.76940675570567e-09	2.80106185413495e-09	2.82195311947428e-09	2.8320002714211e-09	2.83116470109341e-09	2.81944961939479e-09	2.79690004467565e-09	2.76360262973808e-09	2.71968532884922e-09	2.66531690604254e-09	2.60070628659671e-09	2.52610175418405e-09	2.44178999677381e-09	2.34809500495652e-09	2.24537682692311e-09	2.13403018488299e-09	2.01448295823773e-09	1.88719453933961e-09	1.75265406815294e-09	1.61137855260221e-09	1.46391088183029e-09	1.31081774000091e-09	1.15268742866248e-09	9.90127606041112e-10	8.2376295195076e-10	6.54232767293032e-10	4.82188517371507e-10	3.08291328461429e-10	1.33209447254168e-10	-4.23843270604321e-11	-2.17815228205546e-10	-3.92409115788284e-10	-5.65495065865474e-10	-7.36407949149019e-10	-9.04490986944091e-10	-1.06909827499792e-09	-1.22959726556026e-09	-1.38537119811833e-09	-1.53582146946475e-09	-1.68036993399146e-09	-1.81846112536936e-09	-1.94956439107713e-09	-2.07317593157627e-09	-2.18882073629602e-09	-2.29605440898933e-09	-2.39446487544488e-09	-2.48367396699291e-09	-2.56333887372006e-09	-2.6331534618086e-09	-2.69284944993788e-09	-2.74219744022744e-09	-2.78100779976004e-09	-2.80913138929709e-09	-2.82646013638626e-09	-2.83292745065896e-09	-2.82850847972172e-09	-2.81322020465814e-09	-2.78712137477462e-09	-2.75031228184023e-09	-2.70293437468874e-09	-2.64516971566341e-09	-2.57724028099343e-09	-2.49940710779074e-09	-2.41196929094467e-09	-2.31526283376938e-09	-2.20965935682094e-09	-2.09556466984539e-09	-1.97341721234562e-09	-1.8436863687599e-09	-1.7068706647259e-09	-1.56349585136198e-09	-1.41411288492705e-09	-1.2592958096233e-09	-1.09963955167688e-09	-9.35757633173915e-10	-7.68279814437165e-10	-5.97849674002606e-10	-4.25122135495793e-10	-2.50760950912022e-10	-7.54361499707639e-11	1.00178534653766e-10	2.75408256331255e-10	4.49579647754995e-10	6.2202340853687e-10	7.92076877173768e-10	9.59086577502686e-10	1.12241072985846e-09	1.28142171728479e-09	1.43550849732087e-09	1.58407895009639e-09	1.72656215371143e-09	1.86241057815708e-09	1.99110218934681e-09	2.11214245517284e-09	2.22506624587851e-09	2.32943962144449e-09	2.42486149912004e-09	2.51096519469109e-09	2.58741983156304e-09	2.653931612243e-09	2.71024494733556e-09	2.75614343771381e-09	2.79145070609111e-09	2.81603107479827e-09	2.8297900871614e-09	2.83267487047713e-09	2.82467433919016e-09	2.80581923749245e-09	2.77618202118048e-09	2.7358765792243e-09	2.68505779611858e-09	2.62392095669732e-09	2.55270099569935e-09	2.47167159496848e-09	2.38114413175745e-09	2.28146648217707e-09	2.17302168438887e-09	2.05622646667793e-09	1.93152964606247e-09	1.7994104035937e-09	1.66037644297403e-09	1.51496203956899e-09	1.36372598731049e-09	1.20724945138106e-09	1.04613373493039e-09	8.80997968406194e-10	7.12476730379286e-10	5.41217609004731e-10	3.67878713490173e-10	1.93126145134543e-10	1.76314376546549e-11	-1.57931023363729e-10	-3.32886591973542e-10	-5.06562954374968e-10	-6.78292712461854e-10	-8.47415948478482e-10	-1.0132827609307e-09	-1.17525576200721e-09	-1.33271252691368e-09	-1.48504798570712e-09	-1.63167674843984e-09	-1.77203535467782e-09	-1.90558443874867e-09	-2.0318108023993e-09	-2.15022938689824e-09	-2.26038513700403e-09	-2.36185474963739e-09	-2.45424830053717e-09	-2.53721074264894e-09	-2.61042327048888e-09	-2.67360454523949e-09	-2.72651177586967e-09	-2.76894165212442e-09	-2.80073112579924e-09	-2.82175803729664e-09	-2.83194158505723e-09	-2.83124263606144e-09	-2.81966387620866e-09	-2.79724979999596e-09	-2.76408653953601e-09	-2.72030153357128e-09	-2.66606303775645e-09	-2.60157947809082e-09	-2.52709864998533e-09	-2.44290676604216e-09	-2.34932735620585e-09	-2.24672002451252e-09	-2.13547906721466e-09	-2.01603195759186e-09	-1.88883770326985e-09	-1.75438508236015e-09	-1.61319076519903e-09	-1.46579732890274e-09	-1.31277117236902e-09	-1.15470033973726e-09	-9.92192260670762e-10	-8.25871416144858e-10	-6.56376938711127e-10	-4.84360156458657e-10	-3.10482090110673e-10	-1.3541091287496e-10	4.01806171914455e-11	2.15617742435846e-10	3.90226298547697e-10	5.63335305215941e-10	7.34279544551333e-10	9.02402117365102e-10	1.06705696748042e-09	1.22761136437706e-09	1.38344833462856e-09	1.53396903278826e-09	1.67859504261404e-09	1.81677059978825e-09	1.94796472759132e-09	2.07167327732261e-09	2.18742086562743e-09	2.29476270128515e-09	2.39328629443915e-09	2.48261304169993e-09	2.56239968103047e-09	2.63233961082274e-09	2.69216406809692e-09	2.74164316129535e-09	2.7805867537026e-09	2.80884519409694e-09	2.82630989182539e-09	2.83291373409249e-09	2.82863134385923e-09	2.81347917736117e-09	2.78751546087093e-09	2.75083996694809e-09	2.70359363103627e-09	2.64595800988086e-09	2.57815458384842e-09	2.50044390582879e-09	2.4131245999906e-09	2.31653221423765e-09	2.21103793077592e-09	2.09704713974605e-09	1.97499788140292e-09	1.84535916282814e-09	1.70862915564419e-09	1.56533328165627e-09	1.4160221937776e-09	1.2612696599976e-09	1.10167035852427e-09	9.37837592573289e-10	7.70400933585403e-10	6.00003801929192e-10	4.27300994385186e-10	2.52956167913312e-10	7.76392893724746e-11	-9.79759390069404e-11	-2.73214668505098e-10	-4.47403497200437e-10	-6.19873057697318e-10	-7.89960589350291e-10	-9.57012485100136e-10	-1.12038680313444e-09	-1.27945573372169e-09	-1.43360801173901e-09	-1.5822512656225e-09	-1.7248142937143e-09	-1.86074925925862e-09	-1.98953379561146e-09	-2.11067301357508e-09	-2.22370140314263e-09	-2.32818462234563e-09	-2.42372116632954e-09	-2.5099439102442e-09	-2.58652152001979e-09	-2.65315972560696e-09	-2.70960245178859e-09	-2.75563280221776e-09	-2.79107389290014e-09	-2.81578953191833e-09	-2.82968474278595e-09	-2.83270612942025e-09	-2.82484208133095e-09	-2.80612281823665e-09	-2.77662027393748e-09	-2.73644781989007e-09	-2.68575982954733e-09	-2.62475108513688e-09	-2.55365602915806e-09	-2.47274786347359e-09	-2.38233749945789e-09	-2.2827723632367e-09	-2.17443506060873e-09	-2.05774190677996e-09	-1.93314132656069e-09	-1.80111213117266e-09	-1.66216167828804e-09	-1.51682392237148e-09	-1.36565736281637e-09	-1.20924289776078e-09	-1.04818159183036e-09	-8.83092366385866e-10	-7.14609621151491e-10	-5.43380796363284e-10	-3.70063884806232e-10	-1.95324903299999e-10	-1.9835333350159e-11	1.55730459199746e-10	3.30697815600344e-10	5.04394376754145e-10	6.76152666935858e-10	8.45312658747405e-10	1.01122430945073e-09	1.1732500589315e-09	1.33076727969535e-09	1.48317066948152e-09	1.62987457729921e-09	1.77031525394916e-09	1.90395301838135e-09	2.03027433156467e-09	2.14879376989844e-09	2.25905589058325e-09	2.36063698178236e-09	2.45314669084816e-09	2.53622952435728e-09	2.60956621418962e-09	2.67287494440185e-09	2.72591243418095e-09	2.76847487271618e-09	2.80039870239683e-09	2.82156124732633e-09	2.83188118473738e-09	2.83131885749651e-09	2.8198764264973e-09	2.79759786235655e-09	2.76456877644537e-09	2.72091609190446e-09	2.66680755590789e-09	2.60245109504936e-09	
