-60.35	9.08096655340892e-06
-60.34	9.97942182615551e-06
-60.33	1.08967839999587e-05
-60.32	1.18331416341806e-05
-60.31	1.27885803877947e-05
-60.3	1.37631829874489e-05
-60.29	1.47570291958533e-05
-60.28	1.57701957805146e-05
-60.27	1.68027564828065e-05
-60.26	1.785478198739e-05
-60.25	1.89263398919846e-05
-60.24	2.00174946774976e-05
-60.23	2.11283076785166e-05
-60.22	2.22588370541654e-05
-60.21	2.34091377593343e-05
-60.2	2.45792615162874e-05
-60.19	2.57692567866506e-05
-60.18	2.69791687437834e-05
-60.17	2.82090392455431e-05
-60.16	2.94589068074496e-05
-60.15	3.07288065762373e-05
-60.14	3.20187703038228e-05
-60.13	3.33288263216771e-05
-60.12	3.4658999515615e-05
-60.11	3.60093113009919e-05
-60.1	3.73797795983346e-05
-60.09	3.87704188093943e-05
-60.08	4.01812397936275e-05
-60.07	4.16122498451136e-05
-60.06	4.30634526699156e-05
-60.05	4.45348483638783e-05
-60.04	4.60264333908756e-05
-60.03	4.75382005615115e-05
-60.02	4.90701390122743e-05
-60.01	5.06222341851507e-05
-60	5.21944678077037e-05
-59.99	5.37868178736149e-05
-59.98	5.53992586237051e-05
-59.97	5.70317605274203e-05
-59.96	5.8684290264799e-05
-59.95	6.03568107089261e-05
-59.94	6.20492809088693e-05
-59.93	6.37616560731002e-05
-59.92	6.54938875534133e-05
-59.91	6.72459228293467e-05
-59.9	6.90177054930849e-05
-59.89	7.08091752348792e-05
-59.88	7.26202678289727e-05
-59.87	7.44509151200275e-05
-59.86	7.63010450100699e-05
-59.85	7.81705814459452e-05
-59.84	8.0059444407305e-05
-59.83	8.19675498950957e-05
-59.82	8.38948099205871e-05
-59.81	8.58411324949218e-05
-59.8	8.78064216191962e-05
-59.79	8.97905772750755e-05
-59.78	9.17934954159374e-05
-59.77	9.38150679585654e-05
-59.76	9.58551827753737e-05
-59.75	9.7913723687179e-05
-59.74	9.99905704565141e-05
-59.73	0.0001020855987815
-59.72	0.000104198680290254
-59.71	0.000106329682535859
-59.7	0.000108478468991889
-59.69	0.000110644899048487
-59.68	0.000112828828008999
-59.67	0.000115030107087181
-59.66	0.000117248583404962
-59.65	0.000119484099990763
-59.64	0.000121736495778397
-59.63	0.000124005605606535
-59.62	0.000126291260218728
-59.61	0.000128593286264024
-59.6	0.000130911506298137
-59.59	0.000133245738785204
-59.58	0.000135595798100113
-59.57	0.000137961494531408
-59.56	0.000140342634284773
-59.55	0.000142739019487105
-59.54	0.000145150448191155
-59.53	0.000147576714380748
-59.52	0.000150017607976615
-59.51	0.000152472914842779
-59.5	0.000154942416793532
-59.49	0.000157425891601005
-59.48	0.000159923113003337
-59.47	0.0001624338507134
-59.46	0.000164957870428129
-59.45	0.000167494933838458
-59.44	0.000170044798639807
-59.43	0.000172607218543193
-59.42	0.000175181943286911
-59.41	0.000177768718648818
-59.4	0.000180367286459191
-59.39	0.000182977384614187
-59.38	0.0001855987470899
-59.37	0.000188231103956988
-59.36	0.000190874181395912
-59.35	0.000193527701712745
-59.34	0.000196191383355592
-59.33	0.000198864940931582
-59.32	0.000201548085224459
-59.31	0.000204240523212753
-59.3	0.000206941958088554
-59.29	0.000209652089276868
-59.28	0.000212370612455536
-59.27	0.000215097219575788
-59.26	0.000217831598883338
-59.25	0.000220573434940085
-59.24	0.000223322408646392
-59.23	0.000226078197263961
-59.22	0.000228840474439263
-59.21	0.000231608910227565
-59.2	0.000234383171117552
-59.19	0.00023716292005649
-59.18	0.000239947816475994
-59.17	0.000242737516318369
-59.16	0.000245531672063511
-59.15	0.000248329932756391
-59.14	0.000251131944035106
-59.13	0.000253937348159497
-59.12	0.000256745784040341
-59.11	0.00025955688726911
-59.1	0.000262370290148262
-59.09	0.00026518562172215
-59.08	0.000268002507808433
-59.07	0.000270820571030085
-59.06	0.000273639430847936
-59.05	0.00027645870359377
-59.04	0.000279278002503992
-59.03	0.000282096937753797
-59.02	0.000284915116491944
-59.01	0.000287732142876027
-59	0.000290547618108302
-58.99	0.000293361140472052
-58.98	0.000296172305368496
-58.97	0.000298980705354205
-58.96	0.000301785930179061
-58.95	0.000304587566824758
-58.94	0.000307385199543797
-58.93	0.000310178409899012
-58.92	0.000312966776803628
-58.91	0.000315749876561807
-58.9	0.000318527282909716
-58.89	0.000321298567057109
-58.88	0.000324063297729397
-58.87	0.000326821041210227
-58.86	0.000329571361384567
-58.85	0.000332313819782249
-58.84	0.000335047975622045
-58.83	0.000337773385856197
-58.82	0.000340489605215435
-58.81	0.000343196186254481
-58.8	0.000345892679398023
-58.79	0.000348578632987151
-58.78	0.000351253593326252
-58.77	0.000353917104730399
-58.76	0.000356568709573161
-58.75	0.000359207948334872
-58.74	0.000361834359651376
-58.73	0.000364447480363176
-58.72	0.000367046845565052
-58.71	0.000369631988656088
-58.7	0.000372202441390165
-58.69	0.000374757733926845
-58.68	0.000377297394882682
-58.67	0.00037982095138298
-58.66	0.000382327929113914
-58.65	0.000384817852375088
-58.64	0.000387290244132495
-58.63	0.000389744626071861
-58.62	0.000392180518652379
-58.61	0.000394597441160852
-58.6	0.000396994911766174
-58.59	0.000399372447574237
-58.58	0.000401729564683172
-58.57	0.000404065778238966
-58.56	0.000406380602491445
-58.55	0.000408673550850606
-58.54	0.000410944135943292
-58.53	0.000413191869670214
-58.52	0.000415416263263321
-58.51	0.000417616827343486
-58.5	0.000419793071978521
-58.49	0.000421944506741528
-58.48	0.000424070640769543
-58.47	0.000426170982822493
-58.46	0.000428245041342474
-58.45	0.000430292324513303
-58.44	0.000432312340320372
-58.43	0.000434304596610785
-58.42	0.000436268601153771
-58.41	0.000438203861701373
-58.4	0.000440109886049401
-58.39	0.00044198618209864
-58.38	0.000443832257916322
-58.37	0.000445647621797845
-58.36	0.000447431782328714
-58.35	0.000449184248446737
-58.34	0.000450904529504434
-58.33	0.000452592135331698
-58.32	0.000454246576298613
-58.31	0.000455867363378543
-58.3	0.000457454008211385
-58.29	0.000459006023167019
-58.28	0.000460522921408961
-58.27	0.000462004216958189
-58.26	0.000463449424757143
-58.25	0.000464858060733887
-58.24	0.000466229641866457
-58.23	0.000467563686247328
-58.22	0.000468859713148039
-58.21	0.000470117243083988
-58.2	0.000471335797879315
-58.19	0.000472514900731936
-58.18	0.000473654076278698
-58.17	0.000474752850660633
-58.16	0.000475810751588317
-58.15	0.000476827308407351
-58.14	0.000477802052163894
-58.13	0.000478734515670304
-58.12	0.000479624233570865
-58.11	0.000480470742407539
-58.1	0.000481273580685829
-58.09	0.000482032288940663
-58.08	0.000482746409802343
-58.07	0.000483415488062515
-58.06	0.000484039070740196
-58.05	0.000484616707147799
-58.04	0.000485147948957182
-58.03	0.000485632350265725
-58.02	0.000486069467662388
-58.01	0.000486458860293767
-58	0.000486800089930137
-57.99	0.000487092721031491
-57.98	0.000487336320813525
-57.97	0.000487530459313588
-57.96	0.000487674709456629
-57.95	0.000487768647121033
-57.94	0.000487811851204447
-57.93	0.000487803903689512
-57.92	0.000487744389709535
-57.91	0.000487632897614065
-57.9	0.000487469019034397
-57.89	0.000487252348948972
-57.88	0.000486982485748655
-57.87	0.000486659031301944
-57.86	0.000486281591019991
-57.85	0.000485849773921576
-57.84	0.000485363192697876
-57.83	0.000484821463777129
-57.82	0.000484224207389136
-57.81	0.0004835710476296
-57.8	0.000482861612524312
-57.79	0.000482095534093128
-57.78	0.000481272448413831
-57.77	0.000480391995685716
-57.76	0.000479453820293055
-57.75	0.000478457570868306
-57.74	0.000477402900355132
-57.73	0.00047628946607119
-57.72	0.000475116929770694
-57.71	0.000473884957706755
-57.7	0.000472593220693436
-57.69	0.000471241394167616
-57.68	0.000469829158250528
-57.67	0.000468356197809089
-57.66	0.000466822202516915
-57.65	0.000465226866915058
-57.64	0.000463569890472488
-57.63	0.000461850977646212
-57.62	0.000460069837941168
-57.61	0.000458226185969709
-57.6	0.000456319741510871
-57.59	0.000454350229569233
-57.58	0.000452317380433455
-57.57	0.000450220929734518
-57.56	0.000448060618503547
-57.55	0.000445836193229324
-57.54	0.0004435474059154
-57.53	0.000441194014136882
-57.52	0.000438775781096757
-57.51	0.000436292475681911
-57.5	0.000433743872518714
-57.49	0.000431129752028173
-57.48	0.000428449900480727
-57.47	0.000425704110050587
-57.46	0.000422892178869678
-57.45	0.00042001391108109
-57.44	0.000417069116892175
-57.43	0.000414057612627111
-57.42	0.000410979220779062
-57.41	0.000407833770061868
-57.4	0.000404621095461227
-57.39	0.000401341038285475
-57.38	0.000397993446215787
-57.37	0.000394578173355973
-57.36	0.000391095080281714
-57.35	0.000387544034089332
-57.34	0.000383924908444024
-57.33	0.000380237583627564
-57.32	0.000376481946585551
-57.31	0.000372657890974001
-57.3	0.000368765317205519
-57.29	0.000364804132494844
-57.28	0.000360774250903892
-57.27	0.000356675593386195
-57.26	0.000352508087830778
-57.25	0.000348271669105531
-57.24	0.000343966279099868
-57.23	0.000339591866766942
-57.22	0.000335148388165146
-57.21	0.000330635806499124
-57.2	0.00032605409216005
-57.19	0.000321403222765418
-57.18	0.000316683183198125
-57.17	0.000311893965644965
-57.16	0.000307035569634495
-57.15	0.000302108002074219
-57.14	0.000297111277287218
-57.13	0.000292045417048005
-57.12	0.000286910450617833
-57.11	0.000281706414779287
-57.1	0.000276433353870211
-57.09	0.000271091319816976
-57.08	0.000265680372167027
-57.07	0.000260200578120841
-57.06	0.000254652012563044
-57.05	0.000249034758092979
-57.04	0.000243348905054453
-57.03	0.000237594551564885
-57.02	0.000231771803543631
-57.01	0.000225880774739641
-57	0.000219921586758445
-56.99	0.00021389436908827
-56.98	0.000207799259125579
-56.97	0.000201636402199733
-56.96	0.000195405951597034
-56.95	0.000189108068583879
-56.94	0.000182742922429275
-56.93	0.000176310690426559
-56.92	0.000169811557914281
-56.91	0.000163245718296446
-56.9	0.000156613373061845
-56.89	0.000149914731802746
-56.88	0.000143150012232641
-56.87	0.000136319440203355
-56.86	0.000129423249721263
-56.85	0.000122461682962743
-56.84	0.000115434990288837
-56.83	0.000108343430259054
-56.82	0.00010118726964447
-56.81	9.39667834398571e-05
-56.8	8.66822548751441e-05
-56.79	7.93339754259627e-05
-56.78	7.19222448233941e-05
-56.77	6.44473710628934e-05
-56.76	5.69096704123365e-05
-56.75	4.93094674193331e-05
-56.74	4.16470949175356e-05
-56.73	3.39228940322741e-05
-56.72	2.61372141851945e-05
-56.71	1.8290413098187e-05
-56.7	1.03828567963254e-05
-56.69	2.41491961000532e-06
-56.68	-5.61301582370778e-06
-56.67	-1.37005585607607e-05
-56.66	-2.18473093504839e-05
-56.65	-3.00528606369853e-05
-56.64	-3.8316796561264e-05
-56.63	-4.66386929643815e-05
-56.62	-5.50181173913375e-05
-56.61	-6.34546290959393e-05
-56.6	-7.19477790465099e-05
-56.59	-8.04971099324862e-05
-56.58	-8.91021561719461e-05
-56.57	-9.77624439199113e-05
-56.56	-0.000106477491077723
-56.55	-0.000115246807303132
-56.54	-0.000124069894021405
-56.53	-0.000132946244437275
-56.52	-0.000141875343547808
-56.51	-0.0001508566681562
-56.5	-0.000159889686886371
-56.49	-0.000168973860198643
-56.48	-0.000178108640406145
-56.47	-0.000187293471692236
-56.46	-0.000196527790128799
-56.45	-0.000205811023695448
-56.44	-0.000215142592299683
-56.43	-0.000224521907797842
-56.42	-0.000233948374017158
-56.41	-0.000243421386778528
-56.4	-0.000252940333920364
-56.39	-0.000262504595323198
-56.38	-0.000272113542935392
-56.37	-0.000281766540799583
-56.36	-0.000291462945080166
-56.35	-0.000301202104091633
-56.34	-0.000310983358327857
-56.33	-0.000320806040492313
-56.32	-0.000330669475529107
-56.31	-0.000340572980655113
-56.3	-0.000350515865392835
-56.29	-0.000360497431604303
-56.28	-0.000370516973525844
-56.27	-0.000380573777803775
-56.26	-0.000390667123531038
-56.25	-0.00040079628228465
-56.24	-0.000410960518164248
-56.23	-0.000421159087831347
-56.22	-0.00043139124054965
-56.21	-0.000441656218226205
-56.2	-0.000451953255453491
-56.19	-0.000462281579552441
-56.18	-0.000472640410616256
-56.17	-0.000483028961555327
-56.16	-0.000493446438142843
-56.15	-0.000503892039061483
-56.14	-0.000514364955950843
-56.13	-0.000524864373455922
-56.12	-0.000535389469276419
-56.11	-0.000545939414216907
-56.1	-0.00055651337223795
-56.09	-0.000567110500508086
-56.08	-0.000577729949456744
-56.07	-0.000588370862827913
-56.06	-0.000599032377734909
-56.05	-0.00060971362471582
-56.04	-0.000620413727789944
-56.03	-0.000631131804515066
-56.02	-0.000641866966045617
-56.01	-0.00065261831719173
-56	-0.00066338495647905
-55.99	-0.000674165976209609
-55.98	-0.000684960462523347
-55.97	-0.000695767495460633
-55.96	-0.000706586149025592
-55.95	-0.000717415491250261
-55.94	-0.000728254584259675
-55.93	-0.000739102484337639
-55.92	-0.000749958241993548
-55.91	-0.000760820902029849
-55.9	-0.000771689503610457
-55.89	-0.000782563080329939
-55.88	-0.000793440660283548
-55.87	-0.000804321266138095
-55.86	-0.000815203915203559
-55.85	-0.000826087619505582
-55.84	-0.000836971385858744
-55.83	-0.000847854215940668
-55.82	-0.000858735106366807
-55.81	-0.000869613048766216
-55.8	-0.000880487029857929
-55.79	-0.000891356031528213
-55.78	-0.00090221903090857
-55.77	-0.000913075000454517
-55.76	-0.000923922908025167
-55.75	-0.000934761716963438
-55.74	-0.00094559038617724
-55.73	-0.000956407870221188
-55.72	-0.000967213119379186
-55.71	-0.000978005079747729
-55.7	-0.000988782693319911
-55.69	-0.000999544898070204
-55.68	-0.00101029062803986
-55.67	-0.0010210188134232
-55.66	-0.00103172838065441
-55.65	-0.00104241825249518
-55.64	-0.00105308734812299
-55.63	-0.00106373458322009
-55.62	-0.00107435887006317
-55.61	-0.00108495911761369
-55.6	-0.00109553423160885
-55.59	-0.00110608311465334
-55.58	-0.0011166046663116
-55.57	-0.0011270977832008
-55.56	-0.0011375613590845
-55.55	-0.00114799428496686
-55.54	-0.00115839544918754
-55.53	-0.00116876373751717
-55.52	-0.00117909803325348
-55.51	-0.00118939721731806
-55.5	-0.00119966016835357
-55.49	-0.00120988576282177
-55.48	-0.0012200728751019
-55.47	-0.0012302203775898
-55.46	-0.00124032714079755
-55.45	-0.00125039203345361
-55.44	-0.00126041392260364
-55.43	-0.00127039167371166
-55.42	-0.00128032415076201
-55.41	-0.0012902102163616
-55.4	-0.00130004873184283
-55.39	-0.00130983855736691
-55.38	-0.0013195785520278
-55.37	-0.00132926757395653
-55.36	-0.00133890448042611
-55.35	-0.00134848812795678
-55.34	-0.00135801737242192
-55.33	-0.0013674910691542
-55.32	-0.00137690807305236
-55.31	-0.00138626723868835
-55.3	-0.0013955674204149
-55.29	-0.00140480747247351
-55.28	-0.00141398624910291
-55.27	-0.00142310260464783
-55.26	-0.0014321553936683
-55.25	-0.00144114347104919
-55.24	-0.00145006569211019
-55.23	-0.00145892091271621
-55.22	-0.00146770798938808
-55.21	-0.00147642577941356
-55.2	-0.00148507314095877
-55.19	-0.00149364893317997
-55.18	-0.00150215201633548
-55.17	-0.00151058125189816
-55.16	-0.00151893550266799
-55.15	-0.00152721363288505
-55.14	-0.00153541450834272
-55.13	-0.00154353699650122
-55.12	-0.00155157996660133
-55.11	-0.0015595422897784
-55.1	-0.00156742283917659
-55.09	-0.00157522049006338
-55.08	-0.00158293411994424
-55.07	-0.00159056260867753
-55.06	-0.00159810483858962
-55.05	-0.00160555969459018
-55.04	-0.0016129260642876
-55.03	-0.00162020283810473
-55.02	-0.00162738890939457
-55.01	-0.00163448317455627
-55	-0.0016414845331512
-54.99	-0.00164839188801911
-54.98	-0.00165520414539451
-54.97	-0.00166192021502303
-54.96	-0.00166853901027796
-54.95	-0.00167505944827684
-54.94	-0.00168148044999814
-54.93	-0.00168780094039794
-54.92	-0.00169401984852674
-54.91	-0.00170013610764626
-54.9	-0.00170614865534632
-54.89	-0.00171205643366159
-54.88	-0.00171785838918857
-54.87	-0.00172355347320239
-54.86	-0.00172914064177363
-54.85	-0.00173461885588516
-54.84	-0.0017399870815489
-54.83	-0.00174524428992254
-54.82	-0.0017503894574262
-54.81	-0.00175542156585901
-54.8	-0.00176033960251561
-54.79	-0.00176514256030255
-54.78	-0.0017698294378546
-54.77	-0.00177439923965092
-54.76	-0.00177885097613111
-54.75	-0.00178318366381111
-54.74	-0.00178739632539898
-54.73	-0.00179148798991044
-54.72	-0.00179545769278437
-54.71	-0.00179930447599794
-54.7	-0.00180302738818171
-54.69	-0.00180662548473444
-54.68	-0.00181009782793765
-54.67	-0.00181344348707003
-54.66	-0.00181666153852156
-54.65	-0.00181975106590733
-54.64	-0.00182271116018118
-54.63	-0.00182554091974904
-54.62	-0.00182823945058188
-54.61	-0.00183080586632852
-54.6	-0.00183323928842801
-54.59	-0.0018355388462217
-54.58	-0.00183770367706501
-54.57	-0.00183973292643885
-54.56	-0.00184162574806064
-54.55	-0.00184338130399496
-54.54	-0.00184499876476392
-54.53	-0.00184647730945696
-54.52	-0.0018478161258404
-54.51	-0.00184901441046649
-54.5	-0.00185007136878206
-54.49	-0.0018509862152367
-54.48	-0.00185175817339056
-54.47	-0.00185238647602158
-54.46	-0.00185287036523233
-54.45	-0.00185320909255634
-54.44	-0.00185340191906392
-54.43	-0.00185344811546747
-54.42	-0.00185334696222629
-54.41	-0.00185309774965084
-54.4	-0.00185269977800647
-54.39	-0.00185215235761655
-54.38	-0.00185145480896516
-54.37	-0.00185060646279899
-54.36	-0.00184960666022888
-54.35	-0.0018484547528306
-54.34	-0.0018471501027451
-54.33	-0.00184569208277808
-54.32	-0.001844080076499
-54.31	-0.00184231347833936
-54.3	-0.00184039169369038
-54.29	-0.00183831413900003
-54.28	-0.00183608024186932
-54.27	-0.00183368944114792
-54.26	-0.00183114118702916
-54.25	-0.00182843494114414
-54.24	-0.00182557017665535
-54.23	-0.00182254637834933
-54.22	-0.00181936304272878
-54.21	-0.00181601967810378
-54.2	-0.0018125158046823
-54.19	-0.00180885095465994
-54.18	-0.00180502467230883
-54.17	-0.00180103651406586
-54.16	-0.00179688604861991
-54.15	-0.00179257285699842
-54.14	-0.0017880965326531
-54.13	-0.00178345668154475
-54.12	-0.00177865292222721
-54.11	-0.0017736848859306
-54.1	-0.00176855221664354
-54.09	-0.00176325457119449
-54.08	-0.00175779161933232
-54.07	-0.00175216304380588
-54.06	-0.00174636854044266
-54.05	-0.00174040781822657
-54.04	-0.00173428059937481
-54.03	-0.00172798661941367
-54.02	-0.00172152562725358
-54.01	-0.00171489738526302
-54	-0.00170810166934152
-53.99	-0.00170113826899175
-53.98	-0.0016940069873905
-53.97	-0.00168670764145877
-53.96	-0.00167924006193076
-53.95	-0.00167160409342192
-53.94	-0.00166379959449591
-53.93	-0.00165582643773056
-53.92	-0.0016476845097828
-53.91	-0.00163937371145246
-53.9	-0.00163089395774509
-53.89	-0.00162224517793371
-53.88	-0.00161342731561935
-53.87	-0.00160444032879067
-53.86	-0.00159528418988237
-53.85	-0.00158595888583256
-53.84	-0.00157646441813889
-53.83	-0.00156680080291377
-53.82	-0.00155696807093824
-53.81	-0.00154696626771481
-53.8	-0.00153679545351912
-53.79	-0.0015264557034505
-53.78	-0.00151594710748125
-53.77	-0.00150526977050487
-53.76	-0.00149442381238298
-53.75	-0.00148340936799118
-53.74	-0.00147222658726363
-53.73	-0.00146087563523643
-53.72	-0.00144935669208983
-53.71	-0.00143766995318916
-53.7	-0.00142581562912461
-53.69	-0.00141379394574969
-53.68	-0.00140160514421849
-53.67	-0.00138924948102173
-53.66	-0.00137672722802143
-53.65	-0.00136403867248451
-53.64	-0.00135118411711493
-53.63	-0.00133816388008463
-53.62	-0.00132497829506324
-53.61	-0.00131162771124638
-53.6	-0.00129811249338287
-53.59	-0.00128443302180027
-53.58	-0.00127058969242958
-53.57	-0.00125658291682824
-53.56	-0.00124241312220202
-53.55	-0.00122808075142547
-53.54	-0.00121358626306112
-53.53	-0.00119893013137737
-53.52	-0.00118411284636482
-53.51	-0.00116913491375154
-53.5	-0.0011539968550168
-53.49	-0.00113869920740351
-53.48	-0.00112324252392922
-53.47	-0.0011076273733959
-53.46	-0.00109185434039818
-53.45	-0.0010759240253303
-53.44	-0.00105983704439166
-53.43	-0.00104359402959097
-53.42	-0.00102719562874905
-53.41	-0.00101064250550011
-53.4	-0.000993935339291811
-53.39	-0.000977074825383772
-53.38	-0.000960061674844727
-53.37	-0.000942896614548276
-53.36	-0.000925580387167115
-53.35	-0.000908113751166104
-53.34	-0.000890497480793521
-53.33	-0.000872732366071272
-53.32	-0.000854819212783414
-53.31	-0.000836758842463352
-53.3	-0.00081855209237959
-53.29	-0.000800199815519931
-53.28	-0.000781702880574519
-53.27	-0.000763062171917006
-53.26	-0.00074427858958469
-53.25	-0.000725353049256928
-53.24	-0.000706286482232232
-53.23	-0.000687079835403774
-53.22	-0.000667734071233619
-53.21	-0.000648250167725415
-53.2	-0.000628629118395438
-53.19	-0.000608871932242529
-53.18	-0.000588979633716279
-53.17	-0.000568953262683886
-53.16	-0.00054879387439543
-53.15	-0.000528502539447857
-53.14	-0.000508080343747321
-53.13	-0.000487528388470135
-53.12	-0.000466847790022264
-53.11	-0.000446039679997215
-53.1	-0.000425105205132764
-53.09	-0.000404045527265749
-53.08	-0.000382861823285844
-53.07	-0.00036155528508756
-53.06	-0.000340127119520897
-53.05	-0.000318578548340509
-53.04	-0.00029691080815329
-53.03	-0.000275125150364784
-53.02	-0.000253222841123655
-53.01	-0.000231205161265154
-53	-0.000209073406252812
-52.99	-0.0001868288861188
-52.98	-0.0001644729254027
-52.97	-0.000142006863088981
-52.96	-0.000119432052542936
-52.95	-9.67498614449543e-05
-52.94	-7.39616717237055e-05
-52.93	-5.10688794875626e-05
-52.92	-2.80728949547068e-05
-52.91	-4.97514238165427e-06
-52.9	1.82229400094756e-05
-52.89	4.15199001053423e-05
-52.88	6.49142719771199e-05
-52.87	8.84045759576805e-05
-52.86	0.000111989318720344
-52.85	0.000135666993358749
-52.84	0.000159436079468669
-52.83	0.000183295043230763
-52.82	0.000207242337495073
-52.81	0.000231276401866848
-52.8	0.000255395662793782
-52.79	0.000279598533654796
-52.78	0.00030388341484993
-52.77	0.000328248693892139
-52.76	0.000352692745500008
-52.75	0.000377213931692192
